Region_Fire,Date_Fire,Year_Fire,Month_Fire,Estimated_fire_area,Count_Fire,Mean_estimated_fire_brightness,Mean_estimated_fire_radiative_power
NSW,"2006-03-01 00:00:00",2006,3,23.14666667,3,323.1166667,206.1
NSW,"2006-03-03 00:00:00",2006,3,16.936,5,323.86,80.68
NSW,"2006-03-04 00:00:00",2006,3,4.29,3,329.0666667,99.96666667
NSW,"2006-03-05 00:00:00",2006,3,1.1,1,314.1,24.6
NSW,"2006-03-06 00:00:00",2006,3,9.8,6,312.15,33.63333333
NSW,"2006-03-07 00:00:00",2006,3,20.87857143,14,327.6071429,62.62142857
NSW,"2006-03-08 00:00:00",2006,3,54.21142857,14,323.6785714,109.3
NSW,"2006-03-09 00:00:00",2006,3,6.613333333,6,334.25,49.7
NSW,"2006-03-10 00:00:00",2006,3,34.56,10,321.2,147.94
NSW,"2006-03-11 00:00:00",2006,3,30.40526316,19,320.9394737,41.26315789
NSW,"2006-03-12 00:00:00",2006,3,30.03230769,13,318.0384615,82.32307692
NSW,"2006-03-13 00:00:00",2006,3,11.232,10,319.725,27.36
NSW,"2006-03-14 00:00:00",2006,3,16.68363636,11,320.3318182,44.28181818
NSW,"2006-03-15 00:00:00",2006,3,17.17916667,12,317.2791667,48.99166667
NSW,"2006-03-16 00:00:00",2006,3,32.39,12,319.8958333,111.8416667
NSW,"2006-03-17 00:00:00",2006,3,39.99,12,319.1208333,109.9583333
NSW,"2006-03-18 00:00:00",2006,3,8.2,8,327.65625,32.4375
NSW,"2006-03-19 00:00:00",2006,3,1.32,1,293.7,14.6
NSW,"2006-03-20 00:00:00",2006,3,16.68363636,11,335.3545455,98.79090909
NSW,"2006-03-21 00:00:00",2006,3,26.65,18,329.95,124.2277778
NSW,"2006-03-22 00:00:00",2006,3,2.47,1,314.1,31.9
NSW,"2006-03-23 00:00:00",2006,3,30.94708333,24,331.5375,77.91666667
NSW,"2006-03-24 00:00:00",2006,3,137.5842424,33,320.1848485,144.0121212
NSW,"2006-03-25 00:00:00",2006,3,5.304,5,331.19,44.6
NSW,"2006-03-26 00:00:00",2006,3,13.31666667,3,319.9333333,89.96666667
NSW,"2006-03-27 00:00:00",2006,3,37.01333333,30,321.085,32.81333333
NSW,"2006-03-28 00:00:00",2006,3,17.54909091,11,320.4227273,140.3090909
NSW,"2006-03-29 00:00:00",2006,3,4.2025,4,314.825,35.6
NSW,"2006-03-31 00:00:00",2006,3,55.575,12,314.7625,258.975
NSW,"2006-04-01 00:00:00",2006,4,13.38181818,11,321.4636364,55.99090909
NSW,"2006-04-02 00:00:00",2006,4,28.014,10,311.955,52.02
NSW,"2006-04-03 00:00:00",2006,4,66.86564516,62,324.4620968,57.87903226
NSW,"2006-04-04 00:00:00",2006,4,86.43,16,321.725,318.59375
NSW,"2006-04-05 00:00:00",2006,4,88.44,65,324.3846154,90.00769231
NSW,"2006-04-06 00:00:00",2006,4,30.63473684,19,317.2894737,62.18947368
NSW,"2006-04-07 00:00:00",2006,4,26.14777778,18,315.1833333,60.62222222
NSW,"2006-04-08 00:00:00",2006,4,28.76210526,19,313.5657895,33.71578947
NSW,"2006-04-09 00:00:00",2006,4,26.94363636,11,316.5181818,87.55454545
NSW,"2006-04-10 00:00:00",2006,4,107.5633333,102,322.4867647,44.00490196
NSW,"2006-04-11 00:00:00",2006,4,249.4658571,70,316.98,111.5742857
NSW,"2006-04-12 00:00:00",2006,4,117.5268817,93,323.6844086,51.52795699
NSW,"2006-04-13 00:00:00",2006,4,3.6,1,313.3,49.5
NSW,"2006-04-14 00:00:00",2006,4,1,1,308.6,14.7
NSW,"2006-04-15 00:00:00",2006,4,12.08666667,6,309.75,34.76666667
NSW,"2006-04-16 00:00:00",2006,4,5.88,2,311.25,71.15
NSW,"2006-04-17 00:00:00",2006,4,137.2706349,126,320.218254,46.51507937
NSW,"2006-04-18 00:00:00",2006,4,20.76,11,308.7045455,41.65454545
NSW,"2006-04-19 00:00:00",2006,4,164.6666667,153,322.2944444,54.80980392
NSW,"2006-04-20 00:00:00",2006,4,156.4285714,49,309.3693878,74.1244898
NSW,"2006-04-21 00:00:00",2006,4,25.63,19,315.3289474,45.69473684
NSW,"2006-04-22 00:00:00",2006,4,50.72,26,314.1307692,65.11538462
NSW,"2006-04-23 00:00:00",2006,4,50.56666667,18,316.4472222,101.9555556
NSW,"2006-04-24 00:00:00",2006,4,160.92,125,317.5276,50.5592
NSW,"2006-04-25 00:00:00",2006,4,133.764,30,312.6216667,121.5166667
NSW,"2006-04-26 00:00:00",2006,4,221.3274074,216,322.2416667,52.17314815
NSW,"2006-04-27 00:00:00",2006,4,414.5981928,83,315.546988,151.3626506
NSW,"2006-04-28 00:00:00",2006,4,50.61833333,48,321.015625,57.80208333
NSW,"2006-04-29 00:00:00",2006,4,8.96,2,307.575,77.1
NSW,"2006-05-01 00:00:00",2006,5,3.1,3,308.3666667,24.13333333
NSW,"2006-05-02 00:00:00",2006,5,11.1,11,306.2954545,35.09090909
NSW,"2006-05-03 00:00:00",2006,5,23.5125,20,312.37,51.365
NSW,"2006-05-04 00:00:00",2006,5,179.9775,56,311.4205357,142.6767857
NSW,"2006-05-05 00:00:00",2006,5,84.70626506,83,316.3481928,44.19759036
NSW,"2006-05-06 00:00:00",2006,5,28.13818182,11,310.9818182,60.37272727
NSW,"2006-05-07 00:00:00",2006,5,5,5,326.71,77.12
NSW,"2006-05-08 00:00:00",2006,5,51.51391304,23,309.2978261,78.79130435
NSW,"2006-05-09 00:00:00",2006,5,91.45333333,42,311.7083333,69.31904762
NSW,"2006-05-10 00:00:00",2006,5,82.30175439,57,312.1877193,54.67192982
NSW,"2006-05-11 00:00:00",2006,5,103.4646154,26,309.6538462,157.7807692
NSW,"2006-05-12 00:00:00",2006,5,124.8564706,119,315.6273109,44.55378151
NSW,"2006-05-13 00:00:00",2006,5,90.97666667,18,308.3833333,125.8555556
NSW,"2006-05-14 00:00:00",2006,5,16.016,15,315.3666667,37.20666667
NSW,"2006-05-15 00:00:00",2006,5,201.7496,75,313.0973333,90.29866667
NSW,"2006-05-16 00:00:00",2006,5,201.6186538,104,316.7802885,83.03653846
NSW,"2006-05-17 00:00:00",2006,5,175.8918182,99,313.2515152,57.88080808
NSW,"2006-05-18 00:00:00",2006,5,146.4380952,42,311.0785714,91.09761905
NSW,"2006-05-19 00:00:00",2006,5,67.80316667,60,315.6791667,42.46
NSW,"2006-05-20 00:00:00",2006,5,87.72,15,309.1133333,151.24
NSW,"2006-05-21 00:00:00",2006,5,25.92916667,24,313.3104167,38.04166667
NSW,"2006-05-22 00:00:00",2006,5,69.62,20,309.915,124.045
NSW,"2006-05-23 00:00:00",2006,5,72.99702128,47,312.6053191,50.95744681
NSW,"2006-05-24 00:00:00",2006,5,90.6893617,47,308.9585106,54.65531915
NSW,"2006-05-25 00:00:00",2006,5,60.98756757,37,320.8040541,121.0351351
NSW,"2006-05-26 00:00:00",2006,5,43.04375,32,314.13125,47.909375
NSW,"2006-05-27 00:00:00",2006,5,22.21333333,3,306.8666667,136.9666667
NSW,"2006-05-28 00:00:00",2006,5,15.60533333,15,313.17,39.01333333
NSW,"2006-05-29 00:00:00",2006,5,115.7566667,30,306.685,102.2833333
NSW,"2006-05-30 00:00:00",2006,5,76.97904762,63,313.0293651,41.13333333
NSW,"2006-05-31 00:00:00",2006,5,130.1034783,46,307.7521739,76.64782609
NSW,"2006-06-01 00:00:00",2006,6,87.26068966,58,312.4732759,50.49310345
NSW,"2006-06-02 00:00:00",2006,6,12.852,10,309.19,39.76
NSW,"2006-06-03 00:00:00",2006,6,12.672,5,307.59,75.82
NSW,"2006-06-04 00:00:00",2006,6,17.11,10,311.365,47.91
NSW,"2006-06-05 00:00:00",2006,6,16.416,5,303.05,79.54
NSW,"2006-06-06 00:00:00",2006,6,61.29910714,56,312.3383929,38.10892857
NSW,"2006-06-07 00:00:00",2006,6,16.0875,8,307.475,53.5
NSW,"2006-06-08 00:00:00",2006,6,179.9373984,123,312.9825203,53.79837398
NSW,"2006-06-09 00:00:00",2006,6,12.75,6,306.0666667,53.66666667
NSW,"2006-06-11 00:00:00",2006,6,1.32,1,309.6,47.8
NSW,"2006-06-12 00:00:00",2006,6,3.306666667,3,297.0833333,22
NSW,"2006-06-13 00:00:00",2006,6,35.50114286,35,309.49,36.94571429
NSW,"2006-06-14 00:00:00",2006,6,46.08,10,304.44,86.67
NSW,"2006-06-15 00:00:00",2006,6,77.18461538,65,308.8153846,37.53846154
NSW,"2006-06-16 00:00:00",2006,6,65.03625,16,306.753125,110.95625
NSW,"2006-06-17 00:00:00",2006,6,77.04666667,42,308.5333333,51.4547619
NSW,"2006-06-18 00:00:00",2006,6,94.63018868,53,310.5179245,55.36792453
NSW,"2006-06-19 00:00:00",2006,6,78.525,24,304.95625,74.77083333
NSW,"2006-06-20 00:00:00",2006,6,100.76,89,310.5308989,35.13483146
NSW,"2006-06-21 00:00:00",2006,6,88.985,12,307.325,179.475
NSW,"2006-06-22 00:00:00",2006,6,4,4,306.4625,24.475
NSW,"2006-06-26 00:00:00",2006,6,4.42,3,300.8,31.83333333
NSW,"2006-06-27 00:00:00",2006,6,35.952,25,307.852,41.608
NSW,"2006-06-28 00:00:00",2006,6,23.6,9,301.7222222,50.65555556
NSW,"2006-06-29 00:00:00",2006,6,58.05166667,54,313.3111111,49.54074074
NSW,"2006-07-01 00:00:00",2006,7,1.68,1,310.4,42.4
NSW,"2006-07-03 00:00:00",2006,7,1,1,310.55,29.8
NSW,"2006-07-04 00:00:00",2006,7,18.05375,8,307.09375,42.725
NSW,"2006-07-05 00:00:00",2006,7,18.7425,4,300.375,149.4
NSW,"2006-07-06 00:00:00",2006,7,15.008,10,309.075,42.49
NSW,"2006-07-07 00:00:00",2006,7,6.043333333,3,302.3333333,44.83333333
NSW,"2006-07-08 00:00:00",2006,7,2,2,306.375,19.95
NSW,"2006-07-09 00:00:00",2006,7,10.35,3,308.65,94.7
NSW,"2006-07-10 00:00:00",2006,7,40.28225806,31,312.8435484,53.18709677
NSW,"2006-07-11 00:00:00",2006,7,13.5125,8,305.9,41.075
NSW,"2006-07-12 00:00:00",2006,7,26.73,19,309.5605263,51.23684211
NSW,"2006-07-13 00:00:00",2006,7,39.14666667,30,313.3916667,89.12
NSW,"2006-07-14 00:00:00",2006,7,8.32,2,305.375,63.45
NSW,"2006-07-18 00:00:00",2006,7,2.64,2,309.8,63.5
NSW,"2006-07-19 00:00:00",2006,7,4.306666667,3,306.5,32.76666667
NSW,"2006-07-22 00:00:00",2006,7,2.75,2,297,21.45
NSW,"2006-07-23 00:00:00",2006,7,4.8,1,304.15,57.5
NSW,"2006-07-26 00:00:00",2006,7,2,2,310.15,22.3
NSW,"2006-07-29 00:00:00",2006,7,1.1,1,305.15,17.7
NSW,"2006-07-30 00:00:00",2006,7,1.68,1,305.75,26.2
NSW,"2006-07-31 00:00:00",2006,7,13.5,10,306.31,42.04
NSW,"2006-08-01 00:00:00",2006,8,7.44,4,303.275,48.825
NSW,"2006-08-02 00:00:00",2006,8,4.18,3,307.2,38.43333333
NSW,"2006-08-03 00:00:00",2006,8,12.41333333,6,311.4416667,113.0166667
NSW,"2006-08-04 00:00:00",2006,8,13.17333333,6,303.5,45.15
NSW,"2006-08-05 00:00:00",2006,8,5.39,4,311.3875,43.275
NSW,"2006-08-07 00:00:00",2006,8,28.80535714,28,317.6535714,47.97142857
NSW,"2006-08-08 00:00:00",2006,8,24.86714286,7,309.5071429,81.47142857
NSW,"2006-08-09 00:00:00",2006,8,31.82666667,27,313.1111111,48.71111111
NSW,"2006-08-10 00:00:00",2006,8,37.66153846,13,312.2807692,102.0769231
NSW,"2006-08-11 00:00:00",2006,8,29.38666667,21,309.1214286,34.38095238
NSW,"2006-08-12 00:00:00",2006,8,9.293333333,6,313.4166667,54.75
NSW,"2006-08-13 00:00:00",2006,8,21.8075,12,313.2708333,60.85
NSW,"2006-08-14 00:00:00",2006,8,14.4,11,310.3409091,31.53636364
NSW,"2006-08-15 00:00:00",2006,8,44.336,15,307.92,87.18666667
NSW,"2006-08-16 00:00:00",2006,8,27.25130435,23,314.5326087,48.2173913
NSW,"2006-08-17 00:00:00",2006,8,18.48,6,306.6666667,78.25
NSW,"2006-08-18 00:00:00",2006,8,9,7,313.8928571,32.17142857
NSW,"2006-08-19 00:00:00",2006,8,13.5125,8,315.19375,53.7
NSW,"2006-08-20 00:00:00",2006,8,17.60294118,17,315.0617647,49.63529412
NSW,"2006-08-21 00:00:00",2006,8,21.23333333,12,310.3625,51.85833333
NSW,"2006-08-22 00:00:00",2006,8,52.63513514,37,312.5540541,47.64054054
NSW,"2006-08-23 00:00:00",2006,8,25.488,15,320.0266667,79.56666667
NSW,"2006-08-24 00:00:00",2006,8,21.68833333,12,309.5833333,36.55
NSW,"2006-08-25 00:00:00",2006,8,83.692,45,318.6888889,72.45333333
NSW,"2006-08-26 00:00:00",2006,8,1.32,1,317.35,53.2
NSW,"2006-08-27 00:00:00",2006,8,4.945,4,313.75,27.35
NSW,"2006-08-28 00:00:00",2006,8,16.32,9,315.6055556,70.51111111
NSW,"2006-08-30 00:00:00",2006,8,3.41,3,310.5833333,21.3
NSW,"2006-08-31 00:00:00",2006,8,2.64,2,297.75,22.75
NSW,"2006-09-01 00:00:00",2006,9,15.27384615,13,314.6346154,31.7
NSW,"2006-09-02 00:00:00",2006,9,4.646666667,3,306.45,26.53333333
NSW,"2006-09-04 00:00:00",2006,9,20.00727273,11,305.4227273,41.81818182
NSW,"2006-09-05 00:00:00",2006,9,17.02846154,13,315.2076923,49.84615385
NSW,"2006-09-06 00:00:00",2006,9,13.76,7,314.0214286,44.27142857
NSW,"2006-09-07 00:00:00",2006,9,7.7175,4,307.3625,36.05
NSW,"2006-09-08 00:00:00",2006,9,1.8,1,313.6,24.6
NSW,"2006-09-09 00:00:00",2006,9,1.8,1,308.65,32.4
NSW,"2006-09-10 00:00:00",2006,9,1,1,308.1,13.9
NSW,"2006-09-11 00:00:00",2006,9,1.43,1,304.85,16.7
NSW,"2006-09-12 00:00:00",2006,9,1.56,1,311.9,26.5
NSW,"2006-09-13 00:00:00",2006,9,4.62,4,310.3875,26.6
NSW,"2006-09-14 00:00:00",2006,9,29.24153846,13,312.3346154,46.38461538
NSW,"2006-09-15 00:00:00",2006,9,12.52222222,9,314.9444444,40.71111111
NSW,"2006-09-16 00:00:00",2006,9,19.21,9,312.3777778,44.85555556
NSW,"2006-09-17 00:00:00",2006,9,5,5,324.74,58.06
NSW,"2006-09-18 00:00:00",2006,9,11.315,6,312.7083333,42.95
NSW,"2006-09-19 00:00:00",2006,9,28.98521739,23,315.426087,32.56521739
NSW,"2006-09-20 00:00:00",2006,9,7.26,5,314.63,34.22
NSW,"2006-09-21 00:00:00",2006,9,18.474375,16,314.165625,27.775
NSW,"2006-09-22 00:00:00",2006,9,36.56625,16,311.66875,61.2375
NSW,"2006-09-23 00:00:00",2006,9,23.75636364,11,314.0590909,47.04545455
NSW,"2006-09-24 00:00:00",2006,9,61.09375,32,323.4,139.109375
NSW,"2006-09-25 00:00:00",2006,9,6.46,3,310.9666667,53.2
NSW,"2006-09-26 00:00:00",2006,9,16.89428571,14,326.1142857,74.96428571
NSW,"2006-09-27 00:00:00",2006,9,15.86666667,6,331.1083333,188.1666667
NSW,"2006-09-28 00:00:00",2006,9,8.36,6,324.8666667,40.01666667
NSW,"2006-09-29 00:00:00",2006,9,14.29285714,7,308.4857143,52.25714286
NSW,"2006-09-30 00:00:00",2006,9,4.305,4,313.725,22.7
NSW,"2006-10-01 00:00:00",2006,10,14.64,8,312.6875,44.4
NSW,"2006-10-02 00:00:00",2006,10,13.485,8,307.55,48.65
NSW,"2006-10-03 00:00:00",2006,10,4.2,4,323.425,35.425
NSW,"2006-10-04 00:00:00",2006,10,4.18,3,305.2166667,31.2
NSW,"2006-10-05 00:00:00",2006,10,32.17586207,29,322.4086207,65.72413793
NSW,"2006-10-06 00:00:00",2006,10,5.55,3,298.9833333,30
NSW,"2006-10-07 00:00:00",2006,10,16.25,11,318.15,60.79090909
NSW,"2006-10-08 00:00:00",2006,10,15.504,10,318.46,49.73
NSW,"2006-10-09 00:00:00",2006,10,5.936,5,307.53,23.54
NSW,"2006-10-10 00:00:00",2006,10,3.63,3,319.3333333,55.96666667
NSW,"2006-10-11 00:00:00",2006,10,12.53428571,7,310.2214286,46.87142857
NSW,"2006-10-12 00:00:00",2006,10,25.23705882,17,317.9823529,43.71176471
NSW,"2006-10-13 00:00:00",2006,10,25.08,8,320.36875,307.8375
NSW,"2006-10-14 00:00:00",2006,10,17.914,15,316.9666667,41.64
NSW,"2006-10-18 00:00:00",2006,10,3.96,3,308.5333333,29.63333333
NSW,"2006-10-19 00:00:00",2006,10,10.56,8,373.8125,602.7125
NSW,"2006-10-21 00:00:00",2006,10,3.203333333,3,320.7333333,25.7
NSW,"2006-10-23 00:00:00",2006,10,9.582857143,7,318.9642857,39.42857143
NSW,"2006-10-25 00:00:00",2006,10,6.3,6,313.5583333,41.23333333
NSW,"2006-10-26 00:00:00",2006,10,4.42,2,321.025,47.7
NSW,"2006-10-27 00:00:00",2006,10,46.88333333,24,315.8416667,113.7666667
NSW,"2006-10-28 00:00:00",2006,10,8.655714286,7,317.6142857,54.48571429
NSW,"2006-10-29 00:00:00",2006,10,44.14444444,9,322.2666667,390.4555556
NSW,"2006-10-30 00:00:00",2006,10,2,2,321.2,55.45
NSW,"2006-10-31 00:00:00",2006,10,1,1,320.95,33.7
NSW,"2006-11-01 00:00:00",2006,11,10.92,4,304.175,62.625
NSW,"2006-11-02 00:00:00",2006,11,2.2,2,316.725,24.9
NSW,"2006-11-10 00:00:00",2006,11,1.32,1,306.05,18.8
NSW,"2006-11-12 00:00:00",2006,11,1.1,1,300.15,16.8
NSW,"2006-11-13 00:00:00",2006,11,1.1,1,316.6,23.2
NSW,"2006-11-14 00:00:00",2006,11,40.91333333,18,319.3444444,163.0611111
NSW,"2006-11-15 00:00:00",2006,11,37.74342857,35,333.2471429,149.76
NSW,"2006-11-16 00:00:00",2006,11,2.64,2,330.575,138.9
NSW,"2006-11-17 00:00:00",2006,11,3,3,315.5,26.83333333
NSW,"2006-11-18 00:00:00",2006,11,37.555,22,313.7113636,57.72272727
NSW,"2006-11-19 00:00:00",2006,11,161.2352459,122,322.6348361,92.50819672
NSW,"2006-11-20 00:00:00",2006,11,93.98666667,69,311.0253623,45.48985507
NSW,"2006-11-21 00:00:00",2006,11,156.3080282,71,318.7866197,120.9788732
NSW,"2006-11-22 00:00:00",2006,11,274.1211618,241,344.5443983,253.9560166
NSW,"2006-11-23 00:00:00",2006,11,74.052,40,313.50625,53.2875
NSW,"2006-11-24 00:00:00",2006,11,39.008,30,323.0016667,56.97666667
NSW,"2006-11-25 00:00:00",2006,11,135.8709677,62,315.8508065,71.61935484
NSW,"2006-11-26 00:00:00",2006,11,60.433125,32,315.9703125,54.584375
NSW,"2006-11-27 00:00:00",2006,11,5.92,3,316.3333333,52.5
NSW,"2006-11-28 00:00:00",2006,11,124.3297619,42,320.0690476,101.6642857
NSW,"2006-11-29 00:00:00",2006,11,2056.876245,1012,328.7314723,238.4590909
NSW,"2006-11-30 00:00:00",2006,11,70.63170732,41,328.0914634,128.0609756
NSW,"2006-12-01 00:00:00",2006,12,27,27,326.5888889,61.78518519
NSW,"2006-12-02 00:00:00",2006,12,114.1058824,34,325.5352941,242.5
NSW,"2006-12-03 00:00:00",2006,12,60.78108108,37,327.5297297,145.3810811
NSW,"2006-12-04 00:00:00",2006,12,39.50375,32,326.0109375,63.984375
NSW,"2006-12-05 00:00:00",2006,12,156.66,53,323.8839623,139.5301887
NSW,"2006-12-06 00:00:00",2006,12,30.72,24,323.91875,71.64583333
NSW,"2006-12-07 00:00:00",2006,12,61.3444186,43,309.7872093,31.72093023
NSW,"2006-12-08 00:00:00",2006,12,79.50333333,78,335.7551282,68.3474359
NSW,"2006-12-09 00:00:00",2006,12,63.28578947,19,325.5868421,214.4105263
NSW,"2006-12-10 00:00:00",2006,12,151.8549425,87,327.9465517,201.5804598
NSW,"2006-12-11 00:00:00",2006,12,127.1091892,74,326.772973,126.2310811
NSW,"2006-12-12 00:00:00",2006,12,127.1040909,44,320.4965909,265.8136364
NSW,"2006-12-13 00:00:00",2006,12,10.609,10,315.15,44.62
NSW,"2006-12-15 00:00:00",2006,12,26.62,22,342.0863636,263.9590909
NSW,"2006-12-16 00:00:00",2006,12,73.33714286,28,321.9535714,225.6071429
NSW,"2006-12-17 00:00:00",2006,12,60.26428571,56,336.74375,113.5625
NSW,"2006-12-18 00:00:00",2006,12,101.105,44,329.3375,228.4727273
NSW,"2006-12-19 00:00:00",2006,12,40.35310345,29,333.6810345,105.8413793
NSW,"2006-12-21 00:00:00",2006,12,1,1,299.1,9.3
NSW,"2006-12-22 00:00:00",2006,12,1,1,303.6,14.1
NSW,"2006-12-23 00:00:00",2006,12,6.333333333,3,311.3,48.6
NSW,"2006-12-29 00:00:00",2006,12,6.16,2,302.525,55.2
NSW,"2007-01-07 00:00:00",2007,1,12.288,5,306.82,67.64
NSW,"2007-01-09 00:00:00",2007,1,4,4,343.9125,76.675
NSW,"2007-01-10 00:00:00",2007,1,18.56,6,318.7166667,121.0166667
NSW,"2007-01-11 00:00:00",2007,1,33.60615385,13,318.1384615,102.2384615
NSW,"2007-01-12 00:00:00",2007,1,28.91571429,14,315.5892857,66.01428571
NSW,"2007-01-13 00:00:00",2007,1,527.7513074,283,322.5369258,168.9872792
NSW,"2007-01-14 00:00:00",2007,1,170.7631579,95,325.9342105,107.1042105
NSW,"2007-01-15 00:00:00",2007,1,32.12181818,11,324.5136364,217.5272727
NSW,"2007-01-16 00:00:00",2007,1,36.84129032,31,321.6967742,58.51290323
NSW,"2007-01-17 00:00:00",2007,1,2,2,303.275,14.8
NSW,"2007-01-18 00:00:00",2007,1,6.82,5,315.31,34.92
NSW,"2007-01-19 00:00:00",2007,1,13.2,9,316.4333333,35.91111111
NSW,"2007-01-20 00:00:00",2007,1,80.64,45,320.6277778,72.82
NSW,"2007-01-21 00:00:00",2007,1,25.30315789,19,322.6447368,53.03157895
NSW,"2007-01-22 00:00:00",2007,1,26.855,10,313.165,108.83
NSW,"2007-01-23 00:00:00",2007,1,8.64,5,322.61,68.36
NSW,"2007-01-27 00:00:00",2007,1,15.7625,8,316.44375,50.9125
NSW,"2007-01-28 00:00:00",2007,1,17.2725,8,327.475,110.7875
NSW,"2007-01-29 00:00:00",2007,1,20.57625,16,337.25,180.35
NSW,"2007-01-30 00:00:00",2007,1,5.5,4,324.5375,37.45
NSW,"2007-01-31 00:00:00",2007,1,37.91071429,14,327.5714286,225.6785714
NSW,"2007-02-01 00:00:00",2007,2,6.9325,4,313.1375,30.975
NSW,"2007-02-02 00:00:00",2007,2,1,1,310.65,30.1
NSW,"2007-02-03 00:00:00",2007,2,41.748,25,317.806,100.028
NSW,"2007-02-04 00:00:00",2007,2,104.405,40,318.0925,149.92
NSW,"2007-02-05 00:00:00",2007,2,228.459,100,329.052,297.763
NSW,"2007-02-06 00:00:00",2007,2,28.80428571,28,325.6535714,80.69285714
NSW,"2007-02-07 00:00:00",2007,2,60.88409091,22,321.7136364,159.7363636
NSW,"2007-02-08 00:00:00",2007,2,4.42,2,325.7,81.95
NSW,"2007-02-09 00:00:00",2007,2,98.04148148,27,323.3740741,163.9185185
NSW,"2007-02-10 00:00:00",2007,2,35.04827586,29,338.1586207,149.9206897
NSW,"2007-02-11 00:00:00",2007,2,121.527027,37,324.1148649,227.7540541
NSW,"2007-02-12 00:00:00",2007,2,50.29,27,342.0407407,462.3814815
NSW,"2007-02-13 00:00:00",2007,2,5.9625,4,318.3,56.125
NSW,"2007-02-14 00:00:00",2007,2,9.9875,8,307.35,26.6625
NSW,"2007-02-15 00:00:00",2007,2,5.616,5,331.91,74.46
NSW,"2007-02-16 00:00:00",2007,2,16.8,6,318.4916667,46.91666667
NSW,"2007-02-19 00:00:00",2007,2,1.21,1,313.5,28.9
NSW,"2007-02-20 00:00:00",2007,2,3.626666667,3,327.3833333,31.83333333
NSW,"2007-02-21 00:00:00",2007,2,19.26,3,303.1,77.56666667
NSW,"2007-02-22 00:00:00",2007,2,9.52,3,320.3666667,99.63333333
NSW,"2007-02-23 00:00:00",2007,2,2.34,1,321.15,49.9
NSW,"2007-02-26 00:00:00",2007,2,1.43,1,334.4,56.1
NSW,"2007-02-28 00:00:00",2007,2,7.15,5,318.61,39.12
NSW,"2007-03-03 00:00:00",2007,3,2.31,2,324.375,16.55
NSW,"2007-03-04 00:00:00",2007,3,2,2,306.9,12.35
NSW,"2007-03-06 00:00:00",2007,3,4.42,2,304.4,50.95
NSW,"2007-03-08 00:00:00",2007,3,1,1,315,11.1
NSW,"2007-03-10 00:00:00",2007,3,1.43,1,330.2,30.1
NSW,"2007-03-11 00:00:00",2007,3,71.6385,20,318.7675,138.42
NSW,"2007-03-12 00:00:00",2007,3,14.52,11,328.4318182,37.92727273
NSW,"2007-03-13 00:00:00",2007,3,2.75,2,310.45,39.2
NSW,"2007-03-14 00:00:00",2007,3,5.61,4,320.375,29.225
NSW,"2007-03-15 00:00:00",2007,3,8.4,5,316.22,46.1
NSW,"2007-03-16 00:00:00",2007,3,6.1,6,331.7416667,66.65
NSW,"2007-03-17 00:00:00",2007,3,2,2,328.1,35.4
NSW,"2007-03-18 00:00:00",2007,3,1.1,1,302.75,7.2
NSW,"2007-03-19 00:00:00",2007,3,10.8,6,329.4416667,87.48333333
NSW,"2007-03-20 00:00:00",2007,3,8.562857143,7,304.3357143,31.5
NSW,"2007-03-21 00:00:00",2007,3,19.58727273,11,316.8636364,40.30909091
NSW,"2007-03-22 00:00:00",2007,3,33.152,15,320.35,49.04
NSW,"2007-03-23 00:00:00",2007,3,2.205,2,324.6,45.55
NSW,"2007-03-24 00:00:00",2007,3,1.43,1,299.5,16.2
NSW,"2007-03-25 00:00:00",2007,3,1.21,1,308.65,15.3
NSW,"2007-03-26 00:00:00",2007,3,7.573333333,6,325.125,57.35
NSW,"2007-03-27 00:00:00",2007,3,20.67,8,313.21875,85.2375
NSW,"2007-03-28 00:00:00",2007,3,3.84,2,312.3,105.15
NSW,"2007-03-29 00:00:00",2007,3,24.948,10,317.725,55.53
NSW,"2007-03-30 00:00:00",2007,3,8.69,7,318.35,47.35714286
NSW,"2007-03-31 00:00:00",2007,3,3.616666667,3,318.8166667,30.53333333
NSW,"2007-04-01 00:00:00",2007,4,2.86,2,320.7,60.9
NSW,"2007-04-02 00:00:00",2007,4,49.7883871,31,318.7596774,46.31290323
NSW,"2007-04-03 00:00:00",2007,4,5.3,5,308.77,21.92
NSW,"2007-04-04 00:00:00",2007,4,16.51416667,12,317.725,46.39166667
NSW,"2007-04-05 00:00:00",2007,4,4.995,2,313.125,55.75
NSW,"2007-04-06 00:00:00",2007,4,2,2,303.225,21.2
NSW,"2007-04-07 00:00:00",2007,4,5.83,4,316.325,28.875
NSW,"2007-04-08 00:00:00",2007,4,7.258333333,6,318.7333333,61.35
NSW,"2007-04-09 00:00:00",2007,4,16.188,10,315.485,38.34
NSW,"2007-04-10 00:00:00",2007,4,49.0692,25,308.988,76.168
NSW,"2007-04-11 00:00:00",2007,4,64.98340909,44,320.3681818,75.49545455
NSW,"2007-04-12 00:00:00",2007,4,65.34473684,38,310.0197368,64.31315789
NSW,"2007-04-13 00:00:00",2007,4,25.33304348,23,316.8021739,34.67826087
NSW,"2007-04-14 00:00:00",2007,4,2.34,1,303.55,41
NSW,"2007-04-15 00:00:00",2007,4,11.71428571,7,317.0357143,50.3
NSW,"2007-04-16 00:00:00",2007,4,12.62625,8,314.0125,34.3875
